sex,age,nuts,year,population,is_provisional
F,Y20-24,ITF62,2020,4592.0,False
F,Y20-24,ITF63,2020,9086.0,False
F,Y20-24,ITF64,2020,4128.0,False
F,Y20-24,ITF65,2020,14338.0,False
F,Y20-24,ITG11,2020,11316.0,False
F,Y20-24,ITG12,2020,32693.0,False
F,Y20-24,ITG13,2020,14865.0,False
F,Y20-24,ITG14,2020,11780.0,False
F,Y20-24,ITG15,2020,7393.0,False
F,Y20-24,ITG16,2020,4398.0,False
F,Y20-24,ITG17,2020,29110.0,False
F,Y20-24,ITG18,2020,8547.0,False
F,Y20-24,ITG19,2020,9911.0,False
F,Y20-24,ITG25,2020,7051.0,False
F,Y20-24,ITG26,2020,3579.0,False
F,Y20-24,ITG27,2020,10977.0,False
F,Y20-24,ITG28,2020,3223.0,False
F,Y20-24,ITG29,2020,3273.0,False
F,Y20-24,ITG2A,2020,1221.0,False
F,Y20-24,ITG2B,2020,1930.0,False
F,Y20-24,ITG2C,2020,2257.0,False
F,Y20-24,ITH10,2020,14649.0,False
F,Y20-24,ITH20,2020,13792.0,False
F,Y20-24,ITH31,2020,21837.0,False
F,Y20-24,ITH32,2020,21365.0,False
F,Y20-24,ITH33,2020,4441.0,False
F,Y20-24,ITH34,2020,21120.0,False
F,Y20-24,ITH35,2020,18804.0,False
F,Y20-24,ITH36,2020,21402.0,False
F,Y20-24,ITH37,2020,4652.0,False
F,Y20-24,ITH41,2020,6808.0,False
F,Y20-24,ITH42,2020,10971.0,False
F,Y20-24,ITH43,2020,2850.0,False
F,Y20-24,ITH44,2020,4608.0,False
F,Y20-24,ITH51,2020,6170.0,False
F,Y20-24,ITH52,2020,9852.0,False
F,Y20-24,ITH53,2020,12212.0,False
F,Y20-24,ITH54,2020,15647.0,False
F,Y20-24,ITH55,2020,21207.0,False
F,Y20-24,ITH56,2020,6429.0,False
F,Y20-24,ITH57,2020,7946.0,False
F,Y20-24,ITH58,2020,8452.0,False
F,Y20-24,ITH59,2020,7390.0,False
F,Y20-24,ITI11,2020,3907.0,False
F,Y20-24,ITI12,2020,8022.0,False
F,Y20-24,ITI13,2020,6187.0,False
F,Y20-24,ITI14,2020,21423.0,False
F,Y20-24,ITI15,2020,5590.0,False
F,Y20-24,ITI16,2020,6685.0,False
F,Y20-24,ITI17,2020,8802.0,False
F,Y20-24,ITI18,2020,7235.0,False
F,Y20-24,ITI19,2020,5594.0,False
F,Y20-24,ITI1A,2020,4408.0,False
F,Y20-24,ITI21,2020,13921.0,False
F,Y20-24,ITI22,2020,4599.0,False
F,Y20-24,ITI31,2020,7876.0,False
F,Y20-24,ITI32,2020,10436.0,False
F,Y20-24,ITI33,2020,6961.0,False
F,Y20-24,ITI34,2020,4742.0,False
F,Y20-24,ITI35,2020,4003.0,False
F,Y20-24,ITI41,2020,6740.0,False
F,Y20-24,ITI42,2020,3420.0,False
F,Y20-24,ITI43,2020,94110.0,False
F,Y20-24,ITI44,2020,13496.0,False
F,Y20-24,ITI45,2020,11062.0,False
F,Y20-24,LI000,2020,1117.0,False
F,Y20-24,LT011,2020,18896.0,False
F,Y20-24,LT021,2020,3805.0,False
F,Y20-24,LT022,2020,15372.0,False
F,Y20-24,LT023,2020,8388.0,False
F,Y20-24,LT024,2020,4225.0,False
F,Y20-24,LT025,2020,6159.0,False
F,Y20-24,LT026,2020,7200.0,False
F,Y20-24,LT027,2020,2840.0,False
F,Y20-24,LT028,2020,4074.0,False
F,Y20-24,LT029,2020,3332.0,False
F,Y20-24,LU000,2020,18802.0,False
F,Y20-24,LV003,2020,5534.0,False
F,Y20-24,LV005,2020,5512.0,False
F,Y20-24,LV006,2020,12880.0,False
F,Y20-24,LV007,2020,7219.0,False
F,Y20-24,LV008,2020,4113.0,False
F,Y20-24,LV009,2020,4938.0,False
F,Y20-24,ME000,2020,19201.0,False
F,Y20-24,MK001,2020,4135.0,False
F,Y20-24,MK002,2020,4826.0,False
F,Y20-24,MK003,2020,7599.0,False
F,Y20-24,MK004,2020,5158.0,False
F,Y20-24,MK005,2020,6244.0,False
F,Y20-24,MK006,2020,11654.0,False
F,Y20-24,MK007,2020,5799.0,False
F,Y20-24,MK008,2020,17966.0,False
F,Y20-24,MT001,2020,13887.0,False
F,Y20-24,MT002,2020,1038.0,False
F,Y20-24,NL111,2020,3387.0,False
F,Y20-24,NL112,2020,1024.0,False
F,Y20-24,NL113,2020,22729.0,False
F,Y20-24,NL124,2020,10564.0,False
F,Y20-24,NL125,2020,3048.0,False
F,Y20-24,NL126,2020,4521.0,False
F,Y20-24,NL131,2020,3937.0,False
F,Y20-24,NL132,2020,3931.0,False
F,Y20-24,NL133,2020,3279.0,False
F,Y20-24,NL211,2020,11218.0,False
F,Y20-24,NL212,2020,4472.0,False
F,Y20-24,NL213,2020,19044.0,False
F,Y20-24,NL221,2020,21535.0,False
F,Y20-24,NL224,2020,6555.0,False
F,Y20-24,NL225,2020,9353.0,False
F,Y20-24,NL226,2020,26881.0,False
F,Y20-24,NL230,2020,12215.0,False
F,Y20-24,NL310,2020,43981.0,False
F,Y20-24,NL321,2020,9672.0,False
F,Y20-24,NL323,2020,5345.0,False
F,Y20-24,NL324,2020,5559.0,False
F,Y20-24,NL325,2020,4849.0,False
F,Y20-24,NL327,2020,5555.0,False
F,Y20-24,NL328,2020,6030.0,False
F,Y20-24,NL329,2020,51858.0,False
F,Y20-24,NL332,2020,26791.0,False
F,Y20-24,NL333,2020,9316.0,False
F,Y20-24,NL337,2020,16625.0,False
F,Y20-24,NL33A,2020,11342.0,False
F,Y20-24,NL33B,2020,9176.0,False
F,Y20-24,NL33C,2020,47030.0,False
F,Y20-24,NL341,2020,2158.0,False
F,Y20-24,NL342,2020,7276.0,False
F,Y20-24,NL411,2020,18429.0,False
F,Y20-24,NL412,2020,16951.0,False
F,Y20-24,NL413,2020,17872.0,False
F,Y20-24,NL414,2020,22200.0,False
F,Y20-24,NL421,2020,7319.0,False
F,Y20-24,NL422,2020,5695.0,False
F,Y20-24,NL423,2020,20198.0,False
F,Y20-24,NO011,2020,24643.0,False
F,Y20-24,NO012,2020,16847.0,False
F,Y20-24,NO021,2020,5521.0,False
F,Y20-24,NO022,2020,5525.0,False
F,Y20-24,NO031,2020,8194.0,False
F,Y20-24,NO032,2020,7427.0,False
F,Y20-24,NO033,2020,6760.0,False
F,Y20-24,NO034,2020,4890.0,False
F,Y20-24,NO041,2020,3313.0,False
F,Y20-24,NO042,2020,6800.0,False
F,Y20-24,NO043,2020,14680.0,False
F,Y20-24,NO051,2020,17876.0,False
F,Y20-24,NO052,2020,3237.0,False
F,Y20-24,NO053,2020,7733.0,False
F,Y20-24,NO060,2020,15862.0,False
F,Y20-24,NO071,2020,7209.0,False
F,Y20-24,NO072,2020,5478.0,False
F,Y20-24,NO073,2020,2361.0,False
F,Y20-24,PL213,2020,15349.0,False
F,Y20-24,PL214,2020,20778.0,False
F,Y20-24,PL217,2020,13728.0,False
F,Y20-24,PL218,2020,17415.0,False
F,Y20-24,PL219,2020,10616.0,False
F,Y20-24,PL21A,2020,14187.0,False
F,Y20-24,PL224,2020,12609.0,False
F,Y20-24,PL225,2020,17097.0,False
F,Y20-24,PL227,2020,15982.0,False
F,Y20-24,PL228,2020,10374.0,False
F,Y20-24,PL229,2020,10899.0,False
F,Y20-24,PL22A,2020,16591.0,False
F,Y20-24,PL22B,2020,14510.0,False
F,Y20-24,PL22C,2020,9507.0,False
F,Y20-24,PL411,2020,11724.0,False
F,Y20-24,PL414,2020,18811.0,False
F,Y20-24,PL415,2020,10223.0,False
F,Y20-24,PL416,2020,18600.0,False
F,Y20-24,PL417,2020,15572.0,False
F,Y20-24,PL418,2020,16823.0,False
F,Y20-24,PL424,2020,8098.0,False
F,Y20-24,PL426,2020,9399.0,False
F,Y20-24,PL427,2020,11986.0,False
F,Y20-24,PL428,2020,13953.0,False
F,Y20-24,PL431,2020,9947.0,False
F,Y20-24,PL432,2020,16578.0,False
F,Y20-24,PL514,2020,11303.0,False
F,Y20-24,PL515,2020,14251.0,False
F,Y20-24,PL516,2020,11801.0,False
F,Y20-24,PL517,2020,15671.0,False
F,Y20-24,PL518,2020,15348.0,False
F,Y20-24,PL523,2020,10048.0,False
F,Y20-24,PL524,2020,14632.0,False
F,Y20-24,PL613,2020,18709.0,False
F,Y20-24,PL616,2020,11043.0,False
F,Y20-24,PL617,2020,10164.0,False
F,Y20-24,PL618,2020,5615.0,False
F,Y20-24,PL619,2020,10226.0,False
F,Y20-24,PL621,2020,15292.0,False
F,Y20-24,PL622,2020,16122.0,False
F,Y20-24,PL623,2020,8246.0,False
F,Y20-24,PL633,2020,15542.0,False
F,Y20-24,PL634,2020,17176.0,False
F,Y20-24,PL636,2020,9316.0,False
F,Y20-24,PL637,2020,6815.0,False
F,Y20-24,PL638,2020,12246.0,False
F,Y20-24,PL711,2020,13232.0,False
F,Y20-24,PL712,2020,9528.0,False
F,Y20-24,PL713,2020,15874.0,False
F,Y20-24,PL714,2020,12861.0,False
F,Y20-24,PL715,2020,9578.0,False
F,Y20-24,PL721,2020,19720.0,False
F,Y20-24,PL722,2020,13501.0,False
F,Y20-24,PL811,2020,9138.0,False
F,Y20-24,PL812,2020,17677.0,False
F,Y20-24,PL814,2020,18067.0,False
F,Y20-24,PL815,2020,13861.0,False
F,Y20-24,PL821,2020,13885.0,False
F,Y20-24,PL822,2020,11669.0,False
F,Y20-24,PL823,2020,18079.0,False
F,Y20-24,PL824,2020,17454.0,False
F,Y20-24,PL841,2020,12456.0,False
F,Y20-24,PL842,2020,11484.0,False
F,Y20-24,PL843,2020,8205.0,False
F,Y20-24,PL911,2020,30960.0,False
F,Y20-24,PL912,2020,16297.0,False
F,Y20-24,PL913,2020,15471.0,False
F,Y20-24,PL921,2020,17375.0,False
F,Y20-24,PL922,2020,10278.0,False
F,Y20-24,PL923,2020,9255.0,False
F,Y20-24,PL924,2020,12028.0,False
F,Y20-24,PL925,2020,12425.0,False
F,Y20-24,PL926,2020,6835.0,False
F,Y20-24,PT111,2020,5816.0,False
F,Y20-24,PT112,2020,11890.0,False
F,Y20-24,PT119,2020,11978.0,False
F,Y20-24,PT11A,2020,46534.0,False
F,Y20-24,PT11B,2020,2117.0,False
F,Y20-24,PT11C,2020,13404.0,False
F,Y20-24,PT11D,2020,5165.0,False
F,Y20-24,PT11E,2020,2500.0,False
F,Y20-24,PT150,2020,11065.0,False
F,Y20-24,PT16B,2020,9795.0,False
F,Y20-24,PT16D,2020,9755.0,False
F,Y20-24,PT16E,2020,10589.0,False
F,Y20-24,PT16F,2020,7443.0,False
F,Y20-24,PT16G,2020,6775.0,False
F,Y20-24,PT16H,2020,1727.0,False
F,Y20-24,PT16I,2020,6143.0,False
F,Y20-24,PT16J,2020,4705.0,False
F,Y20-24,PT170,2020,71445.0,False
F,Y20-24,PT181,2020,1990.0,False
F,Y20-24,PT184,2020,2861.0,False
F,Y20-24,PT185,2020,6113.0,False
F,Y20-24,PT186,2020,2725.0,False
F,Y20-24,PT187,2020,3670.0,False
F,Y20-24,PT200,2020,7887.0,False
F,Y20-24,PT300,2020,7493.0,False
F,Y20-24,RO111,2020,14644.0,False
F,Y20-24,RO112,2020,7958.0,False
F,Y20-24,RO113,2020,15013.0,False
F,Y20-24,RO114,2020,12799.0,False
F,Y20-24,RO115,2020,8921.0,False
F,Y20-24,RO116,2020,5649.0,False
F,Y20-24,RO121,2020,8328.0,False
F,Y20-24,RO122,2020,12270.0,False
F,Y20-24,RO123,2020,5299.0,False
F,Y20-24,RO124,2020,7967.0,False
F,Y20-24,RO125,2020,13788.0,False
F,Y20-24,RO126,2020,10049.0,False
F,Y20-24,RO211,2020,17210.0,False
F,Y20-24,RO212,2020,11564.0,False
F,Y20-24,RO213,2020,21748.0,False
F,Y20-24,RO214,2020,12626.0,False
F,Y20-24,RO215,2020,19675.0,False
F,Y20-24,RO216,2020,11689.0,False
F,Y20-24,RO221,2020,7044.0,False
F,Y20-24,RO222,2020,10727.0,False
F,Y20-24,RO223,2020,16576.0,False
F,Y20-24,RO224,2020,13925.0,False
F,Y20-24,RO225,2020,4908.0,False
F,Y20-24,RO226,2020,8728.0,False
F,Y20-24,RO311,2020,14496.0,False
F,Y20-24,RO312,2020,7311.0,False
F,Y20-24,RO313,2020,12895.0,False
F,Y20-24,RO314,2020,7100.0,False
F,Y20-24,RO315,2020,7063.0,False
F,Y20-24,RO316,2020,16469.0,False
F,Y20-24,RO317,2020,8188.0,False
F,Y20-24,RO321,2020,29951.0,False
F,Y20-24,RO322,2020,11469.0,False
F,Y20-24,RO411,2020,15923.0,False
F,Y20-24,RO412,2020,9012.0,False
F,Y20-24,RO413,2020,6396.0,False
F,Y20-24,RO414,2020,10790.0,False
F,Y20-24,RO415,2020,8806.0,False
F,Y20-24,RO421,2020,10784.0,False
F,Y20-24,RO422,2020,7045.0,False
F,Y20-24,RO423,2020,9562.0,False
F,Y20-24,RO424,2020,15721.0,False
F,Y20-24,RS110,2020,40198.0,False
F,Y20-24,RS121,2020,4164.0,False
F,Y20-24,RS122,2020,7269.0,False
F,Y20-24,RS123,2020,15784.0,False
F,Y20-24,RS124,2020,3547.0,False
F,Y20-24,RS125,2020,4828.0,False
F,Y20-24,RS126,2020,4539.0,False
F,Y20-24,RS127,2020,7580.0,False
F,Y20-24,RS211,2020,6939.0,False
F,Y20-24,RS212,2020,4128.0,False
F,Y20-24,RS213,2020,7180.0,False
F,Y20-24,RS214,2020,4831.0,False
F,Y20-24,RS215,2020,5332.0,False
F,Y20-24,RS216,2020,5855.0,False
F,Y20-24,RS217,2020,9222.0,False
F,Y20-24,RS218,2020,6881.0,False
F,Y20-24,RS221,2020,2821.0,False
F,Y20-24,RS222,2020,4570.0,False
F,Y20-24,RS223,2020,2453.0,False
F,Y20-24,RS224,2020,5557.0,False
F,Y20-24,RS225,2020,9183.0,False
F,Y20-24,RS226,2020,2014.0,False
F,Y20-24,RS227,2020,5050.0,False
F,Y20-24,RS228,2020,6408.0,False
F,Y20-24,RS229,2020,2332.0,False
F,Y20-24,SE110,2020,61283.0,False
F,Y20-24,SE121,2020,13812.0,False
F,Y20-24,SE122,2020,7075.0,False
F,Y20-24,SE123,2020,14157.0,False
F,Y20-24,SE124,2020,9586.0,False
F,Y20-24,SE125,2020,6807.0,False
F,Y20-24,SE211,2020,9815.0,False
F,Y20-24,SE212,2020,5662.0,False
F,Y20-24,SE213,2020,5759.0,False
F,Y20-24,SE214,2020,1429.0,False
F,Y20-24,SE221,2020,3683.0,False
F,Y20-24,SE224,2020,38850.0,False
F,Y20-24,SE231,2020,8034.0,False
F,Y20-24,SE232,2020,47122.0,False
F,Y20-24,SE311,2020,7520.0,False
F,Y20-24,SE312,2020,6310.0,False
F,Y20-24,SE313,2020,6840.0,False
F,Y20-24,SE321,2020,5371.0,False
F,Y20-24,SE322,2020,3182.0,False
F,Y20-24,SE331,2020,8789.0,False
F,Y20-24,SE332,2020,5989.0,False
F,Y20-24,SI031,2020,2046.0,False
F,Y20-24,SI032,2020,7666.0,False
F,Y20-24,SI033,2020,1312.0,False
F,Y20-24,SI034,2020,4685.0,False
F,Y20-24,SI035,2020,1104.0,False
F,Y20-24,SI036,2020,1384.0,False
F,Y20-24,SI037,2020,2854.0,False
F,Y20-24,SI038,2020,934.0,False
F,Y20-24,SI041,2020,17008.0,False
F,Y20-24,SI042,2020,4549.0,False
F,Y20-24,SI043,2020,1828.0,False
F,Y20-24,SI044,2020,2505.0,False
F,Y20-24,SK010,2020,11785.0,False
F,Y20-24,SK021,2020,13775.0,False
F,Y20-24,SK022,2020,14147.0,False
F,Y20-24,SK023,2020,16862.0,False
F,Y20-24,SK031,2020,19780.0,False
F,Y20-24,SK032,2020,16987.0,False
F,Y20-24,SK041,2020,25925.0,False
F,Y20-24,SK042,2020,23208.0,False
F,Y20-24,TR100,2020,597584.0,False
F,Y20-24,TR211,2020,35063.0,False
F,Y20-24,TR212,2020,16324.0,False
F,Y20-24,TR213,2020,12902.0,False
F,Y20-24,TR221,2020,38764.0,False
F,Y20-24,TR222,2020,20163.0,False
F,Y20-24,TR310,2020,147102.0,False
F,Y20-24,TR321,2020,39415.0,False
F,Y20-24,TR322,2020,37675.0,False
F,Y20-24,TR323,2020,31078.0,False
F,Y20-24,TR331,2020,48351.0,False
F,Y20-24,TR332,2020,29874.0,False
F,Y20-24,TR333,2020,23633.0,False
F,Y20-24,TR334,2020,15677.0,False
F,Y20-24,TR411,2020,105105.0,False
F,Y20-24,TR412,2020,35402.0,False
F,Y20-24,TR413,2020,8789.0,False
F,Y20-24,TR421,2020,70948.0,False
F,Y20-24,TR422,2020,40527.0,False
F,Y20-24,TR423,2020,16611.0,False
F,Y20-24,TR424,2020,15031.0,False
F,Y20-24,TR425,2020,9582.0,False
F,Y20-24,TR510,2020,215646.0,False
F,Y20-24,TR521,2020,95731.0,False
F,Y20-24,TR522,2020,11239.0,False
F,Y20-24,TR611,2020,86426.0,False
F,Y20-24,TR612,2020,21715.0,False
F,Y20-24,TR613,2020,11559.0,False
F,Y20-24,TR621,2020,80295.0,False
F,Y20-24,TR622,2020,65162.0,False
F,Y20-24,TR631,2020,58433.0,False
F,Y20-24,TR632,2020,43487.0,False
F,Y20-24,TR633,2020,18501.0,False
F,Y20-24,TR711,2020,12821.0,False
F,Y20-24,TR712,2020,18329.0,False
F,Y20-24,TR713,2020,16225.0,False
F,Y20-24,TR714,2020,13153.0,False
F,Y20-24,TR715,2020,11048.0,False
F,Y20-24,TR721,2020,53991.0,False
F,Y20-24,TR722,2020,29460.0,False
F,Y20-24,TR723,2020,17333.0,False
F,Y20-24,TR811,2020,20715.0,False
F,Y20-24,TR812,2020,13372.0,False
F,Y20-24,TR813,2020,7895.0,False
F,Y20-24,TR821,2020,14242.0,False
F,Y20-24,TR822,2020,7895.0,False
F,Y20-24,TR823,2020,7548.0,False
F,Y20-24,TR831,2020,50491.0,False
F,Y20-24,TR832,2020,23948.0,False
F,Y20-24,TR833,2020,17957.0,False
F,Y20-24,TR834,2020,11460.0,False
F,Y20-24,TR901,2020,32473.0,False
F,Y20-24,TR902,2020,26057.0,False
F,Y20-24,TR903,2020,17516.0,False
F,Y20-24,TR904,2020,13148.0,False
F,Y20-24,TR905,2020,6393.0,False
F,Y20-24,TR906,2020,9833.0,False
F,Y20-24,TRA11,2020,39092.0,False
F,Y20-24,TRA12,2020,11343.0,False
F,Y20-24,TRA13,2020,5528.0,False
F,Y20-24,TRA21,2020,24639.0,False
F,Y20-24,TRA22,2020,13550.0,False
F,Y20-24,TRA23,2020,8769.0,False
F,Y20-24,TRA24,2020,3959.0,False
F,Y20-24,TRB11,2020,31857.0,False
F,Y20-24,TRB12,2020,24944.0,False
F,Y20-24,TRB13,2020,13453.0,False
F,Y20-24,TRB14,2020,2988.0,False
F,Y20-24,TRB21,2020,54328.0,False
F,Y20-24,TRB22,2020,18724.0,False
F,Y20-24,TRB23,2020,16466.0,False
F,Y20-24,TRB24,2020,13456.0,False
F,Y20-24,TRC11,2020,85536.0,False
F,Y20-24,TRC12,2020,25378.0,False
F,Y20-24,TRC13,2020,6592.0,False
F,Y20-24,TRC21,2020,89985.0,False
F,Y20-24,TRC22,2020,76255.0,False
F,Y20-24,TRC31,2020,37575.0,False
F,Y20-24,TRC32,2020,28314.0,False
F,Y20-24,TRC33,2020,24931.0,False
F,Y20-24,TRC34,2020,16945.0,False
F,Y25-29,AL011,2020,3595.0,False
F,Y25-29,AL012,2020,11467.0,False
F,Y25-29,AL013,2020,2148.0,False
F,Y25-29,AL014,2020,4373.0,False
F,Y25-29,AL015,2020,8384.0,False
F,Y25-29,AL021,2020,9770.0,False
F,Y25-29,AL022,2020,46081.0,False
F,Y25-29,AL031,2020,4145.0,False
F,Y25-29,AL032,2020,10273.0,False
F,Y25-29,AL033,2020,2021.0,False
F,Y25-29,AL034,2020,7779.0,False
F,Y25-29,AL035,2020,7405.0,False
F,Y25-29,AT111,2020,885.0,False
F,Y25-29,AT112,2020,4210.0,False
F,Y25-29,AT113,2020,2282.0,False
F,Y25-29,AT121,2020,7478.0,False
F,Y25-29,AT122,2020,7604.0,False
F,Y25-29,AT123,2020,4678.0,False
F,Y25-29,AT124,2020,5917.0,False
F,Y25-29,AT125,2020,3367.0,False
F,Y25-29,AT126,2020,8938.0,False
F,Y25-29,AT127,2020,9192.0,False
F,Y25-29,AT130,2020,79537.0,False
F,Y25-29,AT211,2020,8269.0,False
F,Y25-29,AT212,2020,3299.0,False
F,Y25-29,AT213,2020,3886.0,False
F,Y25-29,AT221,2020,17819.0,False
F,Y25-29,AT222,2020,2183.0,False
F,Y25-29,AT223,2020,4260.0,False
F,Y25-29,AT224,2020,7342.0,False
F,Y25-29,AT225,2020,5190.0,False
F,Y25-29,AT226,2020,2495.0,False
F,Y25-29,AT311,2020,9097.0,False
F,Y25-29,AT312,2020,20326.0,False
F,Y25-29,AT313,2020,6224.0,False
F,Y25-29,AT314,2020,4630.0,False
F,Y25-29,AT315,2020,6998.0,False
F,Y25-29,AT321,2020,584.0,False
F,Y25-29,AT322,2020,5323.0,False
F,Y25-29,AT323,2020,12382.0,False
F,Y25-29,AT331,2020,977.0,False
F,Y25-29,AT332,2020,12145.0,False
F,Y25-29,AT333,2020,1363.0,False
F,Y25-29,AT334,2020,3415.0,False
F,Y25-29,AT335,2020,8402.0,False
F,Y25-29,AT341,2020,2781.0,False
F,Y25-29,AT342,2020,9782.0,False
F,Y25-29,BE100,2020,54341.0,False
F,Y25-29,BE211,2020,36215.0,False
F,Y25-29,BE212,2020,10827.0,False
F,Y25-29,BE213,2020,13282.0,False
F,Y25-29,BE221,2020,12837.0,False
F,Y25-29,BE222,2020,6788.0,False
F,Y25-29,BE223,2020,5726.0,False
F,Y25-29,BE231,2020,8190.0,False
F,Y25-29,BE232,2020,5855.0,False
F,Y25-29,BE233,2020,2427.0,False
F,Y25-29,BE234,2020,21412.0,False
F,Y25-29,BE235,2020,3381.0,False
F,Y25-29,BE236,2020,7683.0,False
F,Y25-29,BE241,2020,17515.0,False
F,Y25-29,BE242,2020,16423.0,False
F,Y25-29,BE251,2020,7778.0,False
F,Y25-29,BE252,2020,1588.0,False
F,Y25-29,BE253,2020,3078.0,False
F,Y25-29,BE254,2020,9125.0,False
F,Y25-29,BE255,2020,3990.0,False
F,Y25-29,BE256,2020,4829.0,False
F,Y25-29,BE257,2020,2740.0,False
F,Y25-29,BE258,2020,1305.0,False
F,Y25-29,BE310,2020,11511.0,False
F,Y25-29,BE321,2020,2474.0,False
F,Y25-29,BE322,2020,13452.0,False
F,Y25-29,BE323,2020,8254.0,False
F,Y25-29,BE324,2020,2211.0,False
F,Y25-29,BE325,2020,5704.0,False
F,Y25-29,BE326,2020,4462.0,False
F,Y25-29,BE327,2020,4198.0,False
F,Y25-29,BE331,2020,3313.0,False
F,Y25-29,BE332,2020,21412.0,False
F,Y25-29,BE334,2020,2239.0,False
F,Y25-29,BE335,2020,6589.0,False
F,Y25-29,BE336,2020,2301.0,False
F,Y25-29,BE341,2020,2098.0,False
F,Y25-29,BE342,2020,1596.0,False
F,Y25-29,BE343,2020,1673.0,False
F,Y25-29,BE344,2020,1982.0,False
F,Y25-29,BE345,2020,1562.0,False
F,Y25-29,BE351,2020,3271.0,False
F,Y25-29,BE352,2020,10203.0,False
F,Y25-29,BE353,2020,1886.0,False
F,Y25-29,BG311,2020,1534.0,False
F,Y25-29,BG312,2020,2885.0,False
F,Y25-29,BG313,2020,3586.0,False
F,Y25-29,BG314,2020,5447.0,False
F,Y25-29,BG315,2020,2599.0,False
F,Y25-29,BG321,2020,7511.0,False
F,Y25-29,BG322,2020,2049.0,False
F,Y25-29,BG323,2020,5668.0,False
F,Y25-29,BG324,2020,2741.0,False
F,Y25-29,BG325,2020,2554.0,False
F,Y25-29,BG331,2020,13554.0,False
F,Y25-29,BG332,2020,4202.0,False
F,Y25-29,BG333,2020,4670.0,False
F,Y25-29,BG334,2020,2884.0,False
F,Y25-29,BG341,2020,10547.0,False
F,Y25-29,BG342,2020,4697.0,False
F,Y25-29,BG343,2020,2564.0,False
F,Y25-29,BG344,2020,7984.0,False
F,Y25-29,BG411,2020,46866.0,False
F,Y25-29,BG412,2020,5232.0,False
F,Y25-29,BG413,2020,8964.0,False
F,Y25-29,BG414,2020,2321.0,False
F,Y25-29,BG415,2020,2033.0,False
F,Y25-29,BG421,2020,19257.0,False
F,Y25-29,BG422,2020,5106.0,False
F,Y25-29,BG423,2020,6377.0,False
F,Y25-29,BG424,2020,1942.0,False
F,Y25-29,BG425,2020,4135.0,False
F,Y25-29,CH011,2020,27231.0,False
F,Y25-29,CH012,2020,10977.0,False
F,Y25-29,CH013,2020,17823.0,False
F,Y25-29,CH021,2020,32275.0,False
F,Y25-29,CH022,2020,10855.0,False
F,Y25-29,CH023,2020,8421.0,False
F,Y25-29,CH024,2020,5600.0,False
F,Y25-29,CH025,2020,2125.0,False
F,Y25-29,CH031,2020,7512.0,False
F,Y25-29,CH032,2020,7652.0,False
F,Y25-29,CH033,2020,21445.0,False
F,Y25-29,CH040,2020,53742.0,False
F,Y25-29,CH051,2020,1203.0,False
F,Y25-29,CH052,2020,2405.0,False
F,Y25-29,CH053,2020,1469.0,False
F,Y25-29,CH054,2020,475.0,False
F,Y25-29,CH055,2020,17045.0,False
F,Y25-29,CH056,2020,5942.0,False
F,Y25-29,CH057,2020,8933.0,False
F,Y25-29,CH061,2020,14246.0,False
F,Y25-29,CH062,2020,1112.0,False
F,Y25-29,CH063,2020,4678.0,False
F,Y25-29,CH064,2020,1111.0,False
F,Y25-29,CH065,2020,1234.0,False
F,Y25-29,CH066,2020,3570.0,False
F,Y25-29,CH070,2020,9117.0,False
F,Y25-29,CY000,2020,38757.0,False
F,Y25-29,CZ010,2020,41219.0,False
F,Y25-29,CZ020,2020,38390.0,False
F,Y25-29,CZ031,2020,18942.0,False
F,Y25-29,CZ032,2020,17134.0,False
F,Y25-29,CZ041,2020,8532.0,False
F,Y25-29,CZ042,2020,23837.0,False
F,Y25-29,CZ051,2020,12891.0,False
F,Y25-29,CZ052,2020,15831.0,False
F,Y25-29,CZ053,2020,15541.0,False
F,Y25-29,CZ063,2020,15410.0,False
F,Y25-29,CZ064,2020,35830.0,False
F,Y25-29,CZ071,2020,18778.0,False
F,Y25-29,CZ072,2020,17214.0,False
F,Y25-29,CZ080,2020,36537.0,False
F,Y25-29,DE111,2020,28585.0,False
F,Y25-29,DE112,2020,11689.0,False
F,Y25-29,DE113,2020,15934.0,False
F,Y25-29,DE114,2020,7186.0,False
F,Y25-29,DE115,2020,16490.0,False
F,Y25-29,DE116,2020,12183.0,False
F,Y25-29,DE117,2020,4341.0,False
F,Y25-29,DE118,2020,9741.0,False
F,Y25-29,DE119,2020,3286.0,False
F,Y25-29,DE11A,2020,5788.0,False
F,Y25-29,DE11B,2020,3358.0,False
F,Y25-29,DE11C,2020,3623.0,False
F,Y25-29,DE11D,2020,9029.0,False
F,Y25-29,DE121,2020,1440.0,False
F,Y25-29,DE122,2020,12706.0,False
F,Y25-29,DE123,2020,11882.0,False
F,Y25-29,DE124,2020,6192.0,False
F,Y25-29,DE125,2020,8489.0,False
F,Y25-29,DE126,2020,12901.0,False
F,Y25-29,DE127,2020,3657.0,False
F,Y25-29,DE128,2020,14877.0,False
F,Y25-29,DE129,2020,4401.0,False
F,Y25-29,DE12A,2020,4069.0,False
F,Y25-29,DE12B,2020,5120.0,False
F,Y25-29,DE12C,2020,3270.0,False
F,Y25-29,DE131,2020,11998.0,False
F,Y25-29,DE132,2020,7017.0,False
F,Y25-29,DE133,2020,4354.0,False
F,Y25-29,DE134,2020,12063.0,False
F,Y25-29,DE135,2020,3886.0,False
